4.088491e-14, 0.96927667, 0.00280399, 0.006600078, 0.0004851766, 0.009995089, 0.0032949212, 8.8775734e-05, 0.0041639633, 0.0002136717, 0.002452106, 0.0003044923, 0.00032113076, 1.7391034e-09, 4.833841e-21, 1.1592179e-16, 1.3516572e-19, 1.6378241e-16, 1.7779046e-21, 7.7379596e-22, 1.8775424e-19, 8.810813e-28, 6.5326838e-24, 1.3015479e-27, 1.3426369e-21
7.926776e-12, 0.20626116, 0.0006160951, 0.09265731, 0.003755657, 0.13686083, 0.09063785, 0.0034558089, 0.19394407, 0.0057638194, 0.13549316, 0.0131837, 0.11736281, 7.72068e-06, 1.2047921e-15, 1.5730076e-10, 2.0985327e-12, 8.696029e-10, 1.4856719e-12, 3.4410677e-15, 2.2084418e-11, 6.8655035e-18, 1.2603888e-14, 3.58219e-17, 2.1063895e-11
3.406426e-12, 0.12402039, 0.00061166956, 0.0950291, 0.0029092773, 0.20501833, 0.13393457, 0.004813569, 0.17309783, 0.006538334, 0.13854392, 0.0089838505, 0.106491834, 7.303498e-06, 4.088898e-15, 1.0373895e-10, 1.7674934e-12, 1.101162e-09, 2.101498e-12, 3.7290974e-14, 1.1336398e-10, 3.5276312e-17, 6.1022124e-14, 2.3701393e-16, 6.118025e-11
3.3823044e-12, 0.15404926, 0.0006487403, 0.09814125, 0.00203149, 0.18395056, 0.106638506, 0.0042912294, 0.16765845, 0.0038748765, 0.14097057, 0.008896596, 0.12883513, 1.3426597e-05, 8.819456e-15, 3.8609635e-10, 9.754967e-12, 3.5620276e-09, 2.1818533e-11, 4.2102247e-14, 3.0265887e-10, 1.8981368e-16, 2.078818e-13, 1.3618731e-15, 6.293231e-10
2.685781e-12, 0.14543083, 0.00061771687, 0.099599555, 0.002201625, 0.19631237, 0.12091508, 0.0036968654, 0.16556609, 0.004266893, 0.13393274, 0.008672213, 0.11877856, 9.572994e-06, 4.104713e-15, 1.3852551e-10, 3.282257e-12, 1.5566592e-09, 5.174146e-12, 2.2937217e-14, 1.6114327e-10, 6.35071e-17, 8.042423e-14, 4.6876556e-16, 1.8612045e-10
2.8518273e-12, 0.14770065, 0.00061643263, 0.09822199, 0.0020643154, 0.19407158, 0.11732565, 0.004007513, 0.16475548, 0.003979659, 0.13603948, 0.008379875, 0.12282677, 1.05892295e-05, 5.256773e-15, 2.0160884e-10, 4.9278537e-12, 2.0841535e-09, 8.399975e-12, 2.7382498e-14, 1.9374706e-10, 8.959067e-17, 1.07142736e-13, 6.595807e-16, 2.714046e-10
2.8040539e-12, 0.14725202, 0.00062818895, 0.099405535, 0.002111688, 0.19274385, 0.11909776, 0.0039004285, 0.16383277, 0.004044666, 0.13599525, 0.008568113, 0.122408874, 1.0931012e-05, 5.489099e-15, 1.9879112e-10, 4.9593077e-12, 2.1368147e-09, 8.818876e-12, 3.031162e-14, 2.1650143e-10, 9.9824586e-17, 1.1835617e-13, 7.441295e-16, 3.0597236e-10
2.7598087e-12, 0.1471589, 0.00062065077, 0.098953485, 0.0021098545, 0.1936741, 0.119518265, 0.0038989647, 0.16406435, 0.0040405043, 0.13539355, 0.008509659, 0.122047216, 1.0514514e-05, 5.0597793e-15, 1.8638377e-10, 4.6001224e-12, 1.9875686e-09, 7.881031e-12, 2.7129903e-14, 1.9570816e-10, 8.7828185e-17, 1.0518934e-13, 6.514602e-16, 2.6800795e-10
2.774253e-12, 0.14712368, 0.00062406244, 0.09915443, 0.0021101001, 0.19328398, 0.11956716, 0.003915031, 0.16395266, 0.004033482, 0.1354697, 0.008516482, 0.12223847, 1.0677025e-05, 5.2333723e-15, 1.9252587e-10, 4.76722e-12, 2.051059e-09, 8.298788e-12, 2.8216868e-14, 2.0289573e-10, 9.222571e-17, 1.09993395e-13, 6.854786e-16, 2.8341415e-10
2.7647108e-12, 0.14709675, 0.0006233426, 0.099114135, 0.0021131455, 0.19330226, 0.11974624, 0.0039067664, 0.16390783, 0.004036749, 0.13542269, 0.008521493, 0.122198015, 1.0648188e-05, 5.1926025e-15, 1.9075296e-10, 4.7288636e-12, 2.0349602e-09, 8.2015185e-12, 2.8020394e-14, 2.0210958e-10, 9.150827e-17, 1.0912734e-13, 6.803902e-16, 2.8054836e-10
2.7633835e-12, 0.14707299, 0.0006235019, 0.09912912, 0.0021138184, 0.19327396, 0.11980266, 0.0039093415, 0.1639041, 0.004037436, 0.13540614, 0.008521897, 0.12219451, 1.0645979e-05, 5.1925953e-15, 1.9090629e-10, 4.7299304e-12, 2.0356055e-09, 8.211196e-12, 2.7998396e-14, 2.0187312e-10, 9.1439404e-17, 1.0908036e-13, 6.797666e-16, 2.8076155e-10
